NAME,ASSOCIATION,EXPERIMENT,IMAGE,INTENSITY,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b4129,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1989.2186,1428.4302,(x=72.28 y=343.75),173,1,848.0039,68.20317,12.863919,4.4448395,
b4130,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1661.1461,1100.3577,(x=91.49 y=440.99),173,1,918.94336,75.89401,12.512811,4.4448395,
b4131,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2129.3247,1568.5364,(x=122.76 y=63.67),173,1,650.47314,59.284904,11.465061,4.4448395,
b4132,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2073.0635,1512.2751,(x=133.03 y=140.93),173,1,659.83887,55.340836,12.5518465,4.4448395,
b4134,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1727.3472,1166.5588,(x=168.30 y=543.13),173,1,580.3672,51.3404,11.870917,4.4448395,
b4135,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1447.6718,886.88336,(x=159.84 y=460.95),173,1,392.22266,35.604046,11.85574,4.4448395,
b4136,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2162.0515,1601.2632,(x=192.28 y=226.04),173,1,895.35156,76.02814,12.192163,4.4448395,
b4137,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1229.722,668.93365,(x=199.12 y=417.41),173,1,1035.3555,90.34663,11.764666,4.4448395,
b4138,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1868.7488,1307.9604,(x=197.85 y=108.44),173,1,1005.6157,79.57637,13.026953,4.4448395,
b4139,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1389.6047,828.81635,(x=220.22 y=503.85),173,1,978.84766,76.41538,13.190783,4.4448395,
b4140,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1645.1855,1084.3972,(x=212.28 y=228.15),173,1,483.8379,45.59728,11.147804,4.4448395,
b4141,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1749.5575,1188.769,(x=228.34 y=340.79),173,1,748.0547,64.42067,12.092383,4.4448395,
b4144,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1958.3162,1397.5278,(x=272.41 y=498.30),173,1,699.1992,60.801098,11.9414425,4.4448395,
b4145,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1916.6443,1355.856,(x=281.23 y=600.47),173,1,833.91406,64.60026,13.411736,4.4448395,
b4146,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1281.3688,720.5804,(x=345.46 y=519.09),173,1,659.21875,54.61399,12.599354,4.4448395,
b4147,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1650.1296,1089.3413,(x=361.90 y=292.47),173,1,638.1328,49.75049,13.454671,4.4448395,
b4153,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1983.5911,1423.7214,(x=72.28 y=343.75),174,1,848.0039,68.20317,12.863919,4.4448395,
b4154,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1659.1658,1099.2961,(x=91.49 y=440.99),174,1,918.94336,75.89401,12.512811,4.4448395,
b4155,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2137.5774,1577.7078,(x=122.76 y=63.67),174,1,650.47314,59.284904,11.465061,4.4448395,
b4156,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2049.1997,1489.3301,(x=133.03 y=140.93),174,1,659.83887,55.340836,12.5518465,4.4448395,
b4158,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1704.677,1144.8074,(x=168.30 y=543.13),174,1,580.3672,51.3404,11.870917,4.4448395,
b4159,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1431.223,871.35333,(x=159.84 y=460.95),174,1,392.22266,35.604046,11.85574,4.4448395,
b4160,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2179.3557,1619.4861,(x=192.28 y=226.04),174,1,895.35156,76.02814,12.192163,4.4448395,
b4161,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1215.3359,655.46625,(x=199.12 y=417.41),174,1,1035.3555,90.34663,11.764666,4.4448395,
b4162,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1884.0646,1324.1948,(x=197.85 y=108.44),174,1,1005.6157,79.57637,13.026953,4.4448395,
b4163,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1386.333,826.4633,(x=220.22 y=503.85),174,1,978.84766,76.41538,13.190783,4.4448395,
b4164,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1663.5072,1103.6375,(x=212.28 y=228.15),174,1,483.8379,45.59728,11.147804,4.4448395,
b4165,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1731.3596,1171.49,(x=228.34 y=340.79),174,1,748.0547,64.42067,12.092383,4.4448395,
b4168,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1964.6838,1404.8142,(x=272.41 y=498.30),174,1,699.1992,60.801098,11.9414425,4.4448395,
b4169,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1906.7065,1346.8369,(x=281.23 y=600.47),174,1,833.91406,64.60026,13.411736,4.4448395,
b4170,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1289.4932,729.6235,(x=345.46 y=519.09),174,1,659.21875,54.61399,12.599354,4.4448395,
b4171,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1672.6843,1112.8147,(x=361.90 y=292.47),174,1,638.1328,49.75049,13.454671,4.4448395,
b4177,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1986.1288,1425.8801,(x=72.28 y=343.75),175,1,848.0039,68.20317,12.863919,4.4448395,
b4178,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1661.4514,1101.2026,(x=91.49 y=440.99),175,1,918.94336,75.89401,12.512811,4.4448395,
b4179,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2116.568,1556.3193,(x=122.76 y=63.67),175,1,650.47314,59.284904,11.465061,4.4448395,
b4180,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2065.9849,1505.7361,(x=133.03 y=140.93),175,1,659.83887,55.340836,12.5518465,4.4448395,
b4182,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1724.0415,1163.7927,(x=168.30 y=543.13),175,1,580.3672,51.3404,11.870917,4.4448395,
b4183,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1450.7693,890.52057,(x=159.84 y=460.95),175,1,392.22266,35.604046,11.85574,4.4448395,
b4184,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2177.7292,1617.4805,(x=192.28 y=226.04),175,1,895.35156,76.02814,12.192163,4.4448395,
b4185,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1220.7404,660.49164,(x=199.12 y=417.41),175,1,1035.3555,90.34663,11.764666,4.4448395,
b4186,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1873.0994,1312.8506,(x=197.85 y=108.44),175,1,1005.6157,79.57637,13.026953,4.4448395,
b4187,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1384.8314,824.5827,(x=220.22 y=503.85),175,1,978.84766,76.41538,13.190783,4.4448395,
b4188,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1651.0248,1090.7761,(x=212.28 y=228.15),175,1,483.8379,45.59728,11.147804,4.4448395,
b4189,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1736.3569,1176.1082,(x=228.34 y=340.79),175,1,748.0547,64.42067,12.092383,4.4448395,
b4192,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1945.7382,1385.4895,(x=272.41 y=498.30),175,1,699.1992,60.801098,11.9414425,4.4448395,
b4193,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1912.9437,1352.6951,(x=281.23 y=600.47),175,1,833.91406,64.60026,13.411736,4.4448395,
b4194,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1276.8179,716.56915,(x=345.46 y=519.09),175,1,659.21875,54.61399,12.599354,4.4448395,
b4195,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1672.8187,1112.5701,(x=361.90 y=292.47),175,1,638.1328,49.75049,13.454671,4.4448395,
b4201,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1973.6277,1414.399,(x=72.28 y=343.75),176,1,848.0039,68.20317,12.863919,4.4448395,
b4202,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1642.4384,1083.2097,(x=91.49 y=440.99),176,1,918.94336,75.89401,12.512811,4.4448395,
b4203,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2122.5315,1563.3029,(x=122.76 y=63.67),176,1,650.47314,59.284904,11.465061,4.4448395,
b4204,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2030.0665,1470.8379,(x=133.03 y=140.93),176,1,659.83887,55.340836,12.5518465,4.4448395,
b4206,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1702.2747,1143.046,(x=168.30 y=543.13),176,1,580.3672,51.3404,11.870917,4.4448395,
b4207,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1438.3,879.0714,(x=159.84 y=460.95),176,1,392.22266,35.604046,11.85574,4.4448395,
b4208,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2179.858,1620.6293,(x=192.28 y=226.04),176,1,895.35156,76.02814,12.192163,4.4448395,
b4209,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1216.7828,657.5542,(x=199.12 y=417.41),176,1,1035.3555,90.34663,11.764666,4.4448395,
b4210,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1871.8352,1312.6066,(x=197.85 y=108.44),176,1,1005.6157,79.57637,13.026953,4.4448395,
b4211,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1383.0276,823.79895,(x=220.22 y=503.85),176,1,978.84766,76.41538,13.190783,4.4448395,
b4212,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1660.934,1101.7053,(x=212.28 y=228.15),176,1,483.8379,45.59728,11.147804,4.4448395,
b4213,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1714.4773,1155.2487,(x=228.34 y=340.79),176,1,748.0547,64.42067,12.092383,4.4448395,
b4216,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1942.4363,1383.2076,(x=272.41 y=498.30),176,1,699.1992,60.801098,11.9414425,4.4448395,
b4217,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1915.5725,1356.3439,(x=281.23 y=600.47),176,1,833.91406,64.60026,13.411736,4.4448395,
b4218,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1279.9545,720.7258,(x=345.46 y=519.09),176,1,659.21875,54.61399,12.599354,4.4448395,
b4219,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1640.6156,1081.387,(x=361.90 y=292.47),176,1,638.1328,49.75049,13.454671,4.4448395,
b4225,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1953.5555,1394.6785,(x=72.28 y=343.75),177,1,848.0039,68.20317,12.863919,4.4448395,
b4226,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1627.3457,1068.4688,(x=91.49 y=440.99),177,1,918.94336,75.89401,12.512811,4.4448395,
b4227,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2116.5574,1557.6804,(x=122.76 y=63.67),177,1,650.47314,59.284904,11.465061,4.4448395,
b4228,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2037.4402,1478.5632,(x=133.03 y=140.93),177,1,659.83887,55.340836,12.5518465,4.4448395,
b4230,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1700.4629,1141.5859,(x=168.30 y=543.13),177,1,580.3672,51.3404,11.870917,4.4448395,
b4231,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1426.0718,867.19476,(x=159.84 y=460.95),177,1,392.22266,35.604046,11.85574,4.4448395,
b4232,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2167.831,1608.9541,(x=192.28 y=226.04),177,1,895.35156,76.02814,12.192163,4.4448395,
b4233,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1201.25,642.373,(x=199.12 y=417.41),177,1,1035.3555,90.34663,11.764666,4.4448395,
b4234,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1859.6753,1300.7983,(x=197.85 y=108.44),177,1,1005.6157,79.57637,13.026953,4.4448395,
b4235,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1382.8182,823.9412,(x=220.22 y=503.85),177,1,978.84766,76.41538,13.190783,4.4448395,
b4236,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1654.7876,1095.9106,(x=212.28 y=228.15),177,1,483.8379,45.59728,11.147804,4.4448395,
b4237,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1719.6844,1160.8074,(x=228.34 y=340.79),177,1,748.0547,64.42067,12.092383,4.4448395,
b4240,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1911.5322,1352.6553,(x=272.41 y=498.30),177,1,699.1992,60.801098,11.9414425,4.4448395,
b4241,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1887.2288,1328.3518,(x=281.23 y=600.47),177,1,833.91406,64.60026,13.411736,4.4448395,
b4242,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1261.4811,702.60406,(x=345.46 y=519.09),177,1,659.21875,54.61399,12.599354,4.4448395,
b4243,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1662.9485,1104.0715,(x=361.90 y=292.47),177,1,638.1328,49.75049,13.454671,4.4448395,
b4249,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1952.1891,1393.8496,(x=72.28 y=343.75),178,1,848.0039,68.20317,12.863919,4.4448395,
b4250,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1618.5616,1060.2222,(x=91.49 y=440.99),178,1,918.94336,75.89401,12.512811,4.4448395,
b4251,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2135.2405,1576.901,(x=122.76 y=63.67),178,1,650.47314,59.284904,11.465061,4.4448395,
b4252,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2020.7594,1462.4199,(x=133.03 y=140.93),178,1,659.83887,55.340836,12.5518465,4.4448395,
b4254,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1695.0276,1136.6881,(x=168.30 y=543.13),178,1,580.3672,51.3404,11.870917,4.4448395,
b4255,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1399.1307,840.79126,(x=159.84 y=460.95),178,1,392.22266,35.604046,11.85574,4.4448395,
b4256,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2168.0269,1609.6874,(x=192.28 y=226.04),178,1,895.35156,76.02814,12.192163,4.4448395,
b4257,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1214.1641,655.8246,(x=199.12 y=417.41),178,1,1035.3555,90.34663,11.764666,4.4448395,
b4258,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1855.1936,1296.8541,(x=197.85 y=108.44),178,1,1005.6157,79.57637,13.026953,4.4448395,
b4259,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1395.0807,836.7412,(x=220.22 y=503.85),178,1,978.84766,76.41538,13.190783,4.4448395,
b4260,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1654.3815,1096.042,(x=212.28 y=228.15),178,1,483.8379,45.59728,11.147804,4.4448395,
b4261,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1719.1296,1160.7902,(x=228.34 y=340.79),178,1,748.0547,64.42067,12.092383,4.4448395,
b4264,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1942.495,1384.1555,(x=272.41 y=498.30),178,1,699.1992,60.801098,11.9414425,4.4448395,
b4265,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1868.5544,1310.215,(x=281.23 y=600.47),178,1,833.91406,64.60026,13.411736,4.4448395,
b4266,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1265.836,707.4966,(x=345.46 y=519.09),178,1,659.21875,54.61399,12.599354,4.4448395,
b4267,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1651.8969,1093.5574,(x=361.90 y=292.47),178,1,638.1328,49.75049,13.454671,4.4448395,
b4273,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1940.2281,1381.5857,(x=72.28 y=343.75),179,1,848.0039,68.20317,12.863919,4.4448395,
b4274,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1616.4973,1057.8549,(x=91.49 y=440.99),179,1,918.94336,75.89401,12.512811,4.4448395,
b4275,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2129.7273,1571.0848,(x=122.76 y=63.67),179,1,650.47314,59.284904,11.465061,4.4448395,
b4276,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2032.59,1473.9475,(x=133.03 y=140.93),179,1,659.83887,55.340836,12.5518465,4.4448395,
b4278,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1689.7927,1131.1503,(x=168.30 y=543.13),179,1,580.3672,51.3404,11.870917,4.4448395,
b4279,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1417.941,859.2986,(x=159.84 y=460.95),179,1,392.22266,35.604046,11.85574,4.4448395,
b4280,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2152.0793,1593.4369,(x=192.28 y=226.04),179,1,895.35156,76.02814,12.192163,4.4448395,
b4281,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1206.5704,647.928,(x=199.12 y=417.41),179,1,1035.3555,90.34663,11.764666,4.4448395,
b4282,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1831.3715,1272.729,(x=197.85 y=108.44),179,1,1005.6157,79.57637,13.026953,4.4448395,
b4283,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1383.3892,824.7467,(x=220.22 y=503.85),179,1,978.84766,76.41538,13.190783,4.4448395,
b4284,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1653.8309,1095.1885,(x=212.28 y=228.15),179,1,483.8379,45.59728,11.147804,4.4448395,
b4285,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1731.361,1172.7185,(x=228.34 y=340.79),179,1,748.0547,64.42067,12.092383,4.4448395,
b4288,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1912.8812,1354.2388,(x=272.41 y=498.30),179,1,699.1992,60.801098,11.9414425,4.4448395,
b4289,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1859.1797,1300.5372,(x=281.23 y=600.47),179,1,833.91406,64.60026,13.411736,4.4448395,
b4290,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1269.176,710.53357,(x=345.46 y=519.09),179,1,659.21875,54.61399,12.599354,4.4448395,
b4291,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1645.0344,1086.392,(x=361.90 y=292.47),179,1,638.1328,49.75049,13.454671,4.4448395,
b4297,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1940.1277,1382.5503,(x=72.28 y=343.75),180,1,848.0039,68.20317,12.863919,4.4448395,
b4298,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1612.0905,1054.513,(x=91.49 y=440.99),180,1,918.94336,75.89401,12.512811,4.4448395,
b4299,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2120.5115,1562.9341,(x=122.76 y=63.67),180,1,650.47314,59.284904,11.465061,4.4448395,
b4300,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2016.2783,1458.7009,(x=133.03 y=140.93),180,1,659.83887,55.340836,12.5518465,4.4448395,
b4302,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1690.5682,1132.9907,(x=168.30 y=543.13),180,1,580.3672,51.3404,11.870917,4.4448395,
b4303,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1404.0743,846.4969,(x=159.84 y=460.95),180,1,392.22266,35.604046,11.85574,4.4448395,
b4304,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2170.6824,1613.105,(x=192.28 y=226.04),180,1,895.35156,76.02814,12.192163,4.4448395,
b4305,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1204.724,647.14655,(x=199.12 y=417.41),180,1,1035.3555,90.34663,11.764666,4.4448395,
b4306,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1840.988,1283.4106,(x=197.85 y=108.44),180,1,1005.6157,79.57637,13.026953,4.4448395,
b4307,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1379.2778,821.7004,(x=220.22 y=503.85),180,1,978.84766,76.41538,13.190783,4.4448395,
b4308,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1655.8804,1098.303,(x=212.28 y=228.15),180,1,483.8379,45.59728,11.147804,4.4448395,
b4309,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1706.845,1149.2676,(x=228.34 y=340.79),180,1,748.0547,64.42067,12.092383,4.4448395,
b4312,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1903.6781,1346.1006,(x=272.41 y=498.30),180,1,699.1992,60.801098,11.9414425,4.4448395,
b4313,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1856.3557,1298.7783,(x=281.23 y=600.47),180,1,833.91406,64.60026,13.411736,4.4448395,
b4314,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1260.7056,703.1281,(x=345.46 y=519.09),180,1,659.21875,54.61399,12.599354,4.4448395,
b4315,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1640.8,1083.2227,(x=361.90 y=292.47),180,1,638.1328,49.75049,13.454671,4.4448395,
b4321,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1919.1135,1361.7314,(x=72.28 y=343.75),181,1,848.0039,68.20317,12.863919,4.4448395,
b4322,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1594.3228,1036.9407,(x=91.49 y=440.99),181,1,918.94336,75.89401,12.512811,4.4448395,
b4323,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2109.6768,1552.2947,(x=122.76 y=63.67),181,1,650.47314,59.284904,11.465061,4.4448395,
b4324,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2008.6022,1451.2202,(x=133.03 y=140.93),181,1,659.83887,55.340836,12.5518465,4.4448395,
b4326,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1671.0415,1113.6594,(x=168.30 y=543.13),181,1,580.3672,51.3404,11.870917,4.4448395,
b4327,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1417.9154,860.5334,(x=159.84 y=460.95),181,1,392.22266,35.604046,11.85574,4.4448395,
b4328,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,2135.2092,1577.8271,(x=192.28 y=226.04),181,1,895.35156,76.02814,12.192163,4.4448395,
b4329,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1199.0173,641.6353,(x=199.12 y=417.41),181,1,1035.3555,90.34663,11.764666,4.4448395,
b4330,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1809.7041,1252.322,(x=197.85 y=108.44),181,1,1005.6157,79.57637,13.026953,4.4448395,
b4331,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1378.1808,820.79877,(x=220.22 y=503.85),181,1,978.84766,76.41538,13.190783,4.4448395,
b4332,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1646.4886,1089.1067,(x=212.28 y=228.15),181,1,483.8379,45.59728,11.147804,4.4448395,
b4333,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1700.5642,1143.1821,(x=228.34 y=340.79),181,1,748.0547,64.42067,12.092383,4.4448395,
b4336,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1915.3647,1357.9827,(x=272.41 y=498.30),181,1,699.1992,60.801098,11.9414425,4.4448395,
b4337,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1824.7449,1267.3628,(x=281.23 y=600.47),181,1,833.91406,64.60026,13.411736,4.4448395,
b4338,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1261.1456,703.7636,(x=345.46 y=519.09),181,1,659.21875,54.61399,12.599354,4.4448395,
b4339,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1585.85,1028.468,(x=361.90 y=292.47),181,1,638.1328,49.75049,13.454671,4.4448395,
b4345,0,F1,MC4100_dL5_high_cephalexin-sereds_R2_F1-1.tif,255.0,1933.3097,1376.6823,(x=72.28 y=343.75),182,1,848.0039,68.20317,12.863919,4.4448395,
