NAME,ASSOCIATION,EXPERIMENT,IMAGE,INTENSITY,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b14162,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1218.3896,694.3131,(x=167.18 y=113.19),124,1,157.27734,18.045555,9.89562,2.0255742,
b14163,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1267.1824,743.10583,(x=177.83 y=241.11),124,1,180.99805,20.880335,9.566711,2.0255742,
b14164,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1046.0695,521.9929,(x=173.56 y=146.19),124,1,181.18164,19.409624,10.197774,2.0255742,
b14165,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1134.2712,610.1947,(x=173.35 y=166.37),124,1,174.71094,18.909536,10.601721,2.0255742,
b14166,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1592.3315,1068.255,(x=206.43 y=123.01),124,1,188.16211,17.432384,12.270983,2.0255742,
b14167,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1187.8733,663.79675,(x=213.86 y=375.07),124,1,212.80469,23.03819,9.790992,2.0255742,
b14168,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1523.3503,999.2738,(x=223.71 y=117.07),124,1,155.22266,16.459362,10.538426,2.0255742,
b14169,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1460.7474,936.6709,(x=230.93 y=513.33),124,1,297.10156,28.253675,11.550515,2.0255742,
b14170,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1106.6053,582.5288,(x=257.98 y=104.92),124,1,181.64258,19.10746,11.389401,2.0255742,
b14172,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1256.9572,732.8806,(x=271.46 y=529.71),124,1,321.35156,28.825808,12.2883,2.0255742,
b14173,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,971.655,447.5785,(x=295.24 y=275.94),124,1,228.14844,25.463303,9.785139,2.0255742,
b14174,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1321.4955,797.41895,(x=308.86 y=328.06),124,1,220.125,25.258337,9.528673,2.0255742,
b14175,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1161.8806,637.8041,(x=312.73 y=648.34),124,1,200.0625,21.725193,9.770113,2.0255742,
b14176,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1029.7085,505.63196,(x=330.96 y=177.64),124,1,245.84961,23.786297,11.456997,2.0255742,
b14177,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,997.5088,473.43225,(x=331.46 y=472.01),124,1,226.25781,23.585989,10.587523,2.0255742,
b14178,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1399.3472,875.2706,(x=347.27 y=344.50),124,1,195.98438,19.36568,11.630254,2.0255742,
b14179,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2392.8835,1868.807,(x=394.19 y=30.74),124,1,187.30762,19.13495,11.520256,2.0255742,
b14180,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1379.3789,855.30237,(x=404.97 y=373.44),124,1,284.10938,29.11883,10.626967,2.0255742,
b14261,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1362.7179,838.91705,(x=28.84 y=585.45),125,1,239.86816,22.298172,12.194782,2.0255742,
b14262,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1314.448,790.64716,(x=40.68 y=315.93),125,1,220.62793,23.10289,10.519098,2.0255742,
b14263,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1205.1484,681.3476,(x=36.20 y=358.37),125,1,152.99219,17.627419,9.887735,2.0255742,
b14264,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1207.7979,683.997,(x=43.13 y=374.31),125,1,182.06787,19.502167,10.500149,2.0255742,
b14266,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1428.9017,905.1009,(x=48.46 y=592.58),125,1,223.23535,21.246332,11.962457,2.0255742,
b14267,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1319.8875,796.0866,(x=66.52 y=639.00),125,1,157.92188,17.64741,10.698805,2.0255742,
b14269,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1283.0347,759.2338,(x=83.26 y=198.60),125,1,199.81348,20.702436,10.740453,2.0255742,
b14270,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1553.9176,1030.1167,(x=86.00 y=413.54),125,1,279.4414,24.622156,12.21991,2.0255742,
b14271,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1309.7235,785.92267,(x=87.52 y=226.93),125,1,263.98535,26.801655,10.761541,2.0255742,
b14272,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1014.0,490.19916,(x=84.52 y=53.93),125,1,169.3695,17.881466,11.373913,2.0255742,
b14273,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1228.8014,705.00055,(x=127.88 y=87.87),125,1,140.18457,16.70737,9.879991,2.0255742,
b14274,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1338.66,814.8592,(x=125.38 y=341.42),125,1,250.8711,26.850916,10.036916,2.0255742,
b14275,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1302.5658,778.76495,(x=131.55 y=262.12),125,1,278.4746,25.849695,11.832731,2.0255742,
b14277,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1219.591,695.7901,(x=167.18 y=113.19),125,1,157.27734,18.045555,9.89562,2.0255742,
b14278,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1262.105,738.30414,(x=177.83 y=241.11),125,1,180.99805,20.880335,9.566711,2.0255742,
b14279,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1034.3262,510.52533,(x=173.56 y=146.19),125,1,181.18164,19.409624,10.197774,2.0255742,
b14280,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1147.1978,623.3969,(x=173.35 y=166.37),125,1,174.71094,18.909536,10.601721,2.0255742,
b14281,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1606.9684,1083.1675,(x=206.43 y=123.01),125,1,188.16211,17.432384,12.270983,2.0255742,
b14282,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1202.338,678.5372,(x=213.86 y=375.07),125,1,212.80469,23.03819,9.790992,2.0255742,
b14283,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1523.0319,999.231,(x=223.71 y=117.07),125,1,155.22266,16.459362,10.538426,2.0255742,
b14284,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1460.0842,936.2834,(x=230.93 y=513.33),125,1,297.10156,28.253675,11.550515,2.0255742,
b14285,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1104.4702,580.6694,(x=257.98 y=104.92),125,1,181.64258,19.10746,11.389401,2.0255742,
b14287,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1240.3058,716.50494,(x=271.46 y=529.71),125,1,321.35156,28.825808,12.2883,2.0255742,
b14288,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,979.34937,455.54852,(x=295.24 y=275.94),125,1,228.14844,25.463303,9.785139,2.0255742,
b14289,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1318.491,794.6901,(x=308.86 y=328.06),125,1,220.125,25.258337,9.528673,2.0255742,
b14290,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1118.8109,595.0101,(x=312.73 y=648.34),125,1,200.0625,21.725193,9.770113,2.0255742,
b14291,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1021.68823,497.8874,(x=330.96 y=177.64),125,1,245.84961,23.786297,11.456997,2.0255742,
b14292,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,992.8289,469.02808,(x=331.46 y=472.01),125,1,226.25781,23.585989,10.587523,2.0255742,
b14293,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1358.5026,834.7017,(x=347.27 y=344.50),125,1,195.98438,19.36568,11.630254,2.0255742,
b14294,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2376.3281,1852.5273,(x=394.19 y=30.74),125,1,187.30762,19.13495,11.520256,2.0255742,
b14295,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1371.1895,847.3886,(x=404.97 y=373.44),125,1,284.10938,29.11883,10.626967,2.0255742,
b14376,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1336.3485,812.85596,(x=28.84 y=585.45),126,1,239.86816,22.298172,12.194782,2.0255742,
b14377,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1305.9141,782.4215,(x=40.68 y=315.93),126,1,220.62793,23.10289,10.519098,2.0255742,
b14378,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1231.6903,708.19775,(x=36.20 y=358.37),126,1,152.99219,17.627419,9.887735,2.0255742,
b14379,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1226.47,702.9774,(x=43.13 y=374.31),126,1,182.06787,19.502167,10.500149,2.0255742,
b14381,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1410.8348,887.3423,(x=48.46 y=592.58),126,1,223.23535,21.246332,11.962457,2.0255742,
b14382,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1316.4875,792.995,(x=66.52 y=639.00),126,1,157.92188,17.64741,10.698805,2.0255742,
b14384,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1277.0198,753.5272,(x=83.26 y=198.60),126,1,199.81348,20.702436,10.740453,2.0255742,
b14385,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1528.0574,1004.5648,(x=86.00 y=413.54),126,1,279.4414,24.622156,12.21991,2.0255742,
b14386,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1317.125,793.63245,(x=87.52 y=226.93),126,1,263.98535,26.801655,10.761541,2.0255742,
b14387,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1006.8276,483.33502,(x=84.52 y=53.93),126,1,169.3695,17.881466,11.373913,2.0255742,
b14388,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1222.3405,698.8479,(x=127.88 y=87.87),126,1,140.18457,16.70737,9.879991,2.0255742,
b14389,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1329.188,805.69543,(x=125.38 y=341.42),126,1,250.8711,26.850916,10.036916,2.0255742,
b14390,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1306.1993,782.7068,(x=131.55 y=262.12),126,1,278.4746,25.849695,11.832731,2.0255742,
b14392,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1233.565,710.0724,(x=167.18 y=113.19),126,1,157.27734,18.045555,9.89562,2.0255742,
b14393,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1253.9061,730.4136,(x=177.83 y=241.11),126,1,180.99805,20.880335,9.566711,2.0255742,
b14394,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1050.9519,527.45935,(x=173.56 y=146.19),126,1,181.18164,19.409624,10.197774,2.0255742,
b14395,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1164.6554,641.16284,(x=173.35 y=166.37),126,1,174.71094,18.909536,10.601721,2.0255742,
b14396,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1604.6158,1081.1233,(x=206.43 y=123.01),126,1,188.16211,17.432384,12.270983,2.0255742,
b14397,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1187.2301,663.73755,(x=213.86 y=375.07),126,1,212.80469,23.03819,9.790992,2.0255742,
b14398,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1524.7771,1001.28455,(x=223.71 y=117.07),126,1,155.22266,16.459362,10.538426,2.0255742,
b14399,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1446.1212,922.62866,(x=230.93 y=513.33),126,1,297.10156,28.253675,11.550515,2.0255742,
b14400,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1103.6594,580.1669,(x=257.98 y=104.92),126,1,181.64258,19.10746,11.389401,2.0255742,
b14402,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1242.5107,719.0182,(x=271.46 y=529.71),126,1,321.35156,28.825808,12.2883,2.0255742,
b14403,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,975.9214,452.42883,(x=295.24 y=275.94),126,1,228.14844,25.463303,9.785139,2.0255742,
b14404,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1301.3153,777.82275,(x=308.86 y=328.06),126,1,220.125,25.258337,9.528673,2.0255742,
b14405,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1143.0,619.50745,(x=312.73 y=648.34),126,1,200.0625,21.725193,9.770113,2.0255742,
b14406,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1013.502,490.00946,(x=330.96 y=177.64),126,1,245.84961,23.786297,11.456997,2.0255742,
b14407,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,994.4956,471.00305,(x=331.46 y=472.01),126,1,226.25781,23.585989,10.587523,2.0255742,
b14408,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1366.43,842.9375,(x=347.27 y=344.50),126,1,195.98438,19.36568,11.630254,2.0255742,
b14409,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2380.238,1856.7455,(x=394.19 y=30.74),126,1,187.30762,19.13495,11.520256,2.0255742,
b14410,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1371.3895,847.897,(x=404.97 y=373.44),126,1,284.10938,29.11883,10.626967,2.0255742,
b14491,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1355.5477,832.38306,(x=28.84 y=585.45),127,1,239.86816,22.298172,12.194782,2.0255742,
b14492,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1308.7738,785.60913,(x=40.68 y=315.93),127,1,220.62793,23.10289,10.519098,2.0255742,
b14493,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1230.6194,707.4547,(x=36.20 y=358.37),127,1,152.99219,17.627419,9.887735,2.0255742,
b14494,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1205.6066,682.4419,(x=43.13 y=374.31),127,1,182.06787,19.502167,10.500149,2.0255742,
b14496,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1413.2858,890.1211,(x=48.46 y=592.58),127,1,223.23535,21.246332,11.962457,2.0255742,
b14497,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1286.4062,763.2416,(x=66.52 y=639.00),127,1,157.92188,17.64741,10.698805,2.0255742,
b14499,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1258.5099,735.3452,(x=83.26 y=198.60),127,1,199.81348,20.702436,10.740453,2.0255742,
b14500,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1523.5627,1000.3981,(x=86.00 y=413.54),127,1,279.4414,24.622156,12.21991,2.0255742,
b14501,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1307.0682,783.90356,(x=87.52 y=226.93),127,1,263.98535,26.801655,10.761541,2.0255742,
b14502,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1018.8563,495.69165,(x=84.52 y=53.93),127,1,169.3695,17.881466,11.373913,2.0255742,
b14503,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1214.6454,691.4807,(x=127.88 y=87.87),127,1,140.18457,16.70737,9.879991,2.0255742,
b14504,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1306.148,782.9833,(x=125.38 y=341.42),127,1,250.8711,26.850916,10.036916,2.0255742,
b14505,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1303.242,780.0773,(x=131.55 y=262.12),127,1,278.4746,25.849695,11.832731,2.0255742,
b14507,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1261.8376,738.673,(x=167.18 y=113.19),127,1,157.27734,18.045555,9.89562,2.0255742,
b14508,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1256.5801,733.4154,(x=177.83 y=241.11),127,1,180.99805,20.880335,9.566711,2.0255742,
b14509,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1038.123,514.9584,(x=173.56 y=146.19),127,1,181.18164,19.409624,10.197774,2.0255742,
b14510,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1131.3955,608.23083,(x=173.35 y=166.37),127,1,174.71094,18.909536,10.601721,2.0255742,
b14511,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1593.9263,1070.7616,(x=206.43 y=123.01),127,1,188.16211,17.432384,12.270983,2.0255742,
b14512,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1191.338,668.17334,(x=213.86 y=375.07),127,1,212.80469,23.03819,9.790992,2.0255742,
b14513,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1524.4458,1001.2811,(x=223.71 y=117.07),127,1,155.22266,16.459362,10.538426,2.0255742,
b14514,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1454.8215,931.65686,(x=230.93 y=513.33),127,1,297.10156,28.253675,11.550515,2.0255742,
b14515,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1087.1351,563.97046,(x=257.98 y=104.92),127,1,181.64258,19.10746,11.389401,2.0255742,
b14517,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1223.893,700.7283,(x=271.46 y=529.71),127,1,321.35156,28.825808,12.2883,2.0255742,
b14518,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,969.55023,446.38556,(x=295.24 y=275.94),127,1,228.14844,25.463303,9.785139,2.0255742,
b14519,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1308.0405,784.87585,(x=308.86 y=328.06),127,1,220.125,25.258337,9.528673,2.0255742,
b14520,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1153.4875,630.3229,(x=312.73 y=648.34),127,1,200.0625,21.725193,9.770113,2.0255742,
b14521,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,997.09717,473.9325,(x=330.96 y=177.64),127,1,245.84961,23.786297,11.456997,2.0255742,
b14522,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,998.2588,475.09412,(x=331.46 y=472.01),127,1,226.25781,23.585989,10.587523,2.0255742,
b14523,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1361.1658,838.0011,(x=347.27 y=344.50),127,1,195.98438,19.36568,11.630254,2.0255742,
b14524,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2386.7407,1863.576,(x=394.19 y=30.74),127,1,187.30762,19.13495,11.520256,2.0255742,
b14525,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1360.6105,837.4458,(x=404.97 y=373.44),127,1,284.10938,29.11883,10.626967,2.0255742,
b14606,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1355.5145,832.57184,(x=28.84 y=585.45),128,1,239.86816,22.298172,12.194782,2.0255742,
b14607,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1299.6154,776.67267,(x=40.68 y=315.93),128,1,220.62793,23.10289,10.519098,2.0255742,
b14608,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1239.6,716.6573,(x=36.20 y=358.37),128,1,152.99219,17.627419,9.887735,2.0255742,
b14609,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1213.9618,691.0191,(x=43.13 y=374.31),128,1,182.06787,19.502167,10.500149,2.0255742,
b14611,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1411.1161,888.1734,(x=48.46 y=592.58),128,1,223.23535,21.246332,11.962457,2.0255742,
b14612,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1290.35,767.4073,(x=66.52 y=639.00),128,1,157.92188,17.64741,10.698805,2.0255742,
b14614,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1240.203,717.2603,(x=83.26 y=198.60),128,1,199.81348,20.702436,10.740453,2.0255742,
b14615,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1563.6631,1040.7205,(x=86.00 y=413.54),128,1,279.4414,24.622156,12.21991,2.0255742,
b14616,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1315.1704,792.2277,(x=87.52 y=226.93),128,1,263.98535,26.801655,10.761541,2.0255742,
b14617,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1017.7816,494.83893,(x=84.52 y=53.93),128,1,169.3695,17.881466,11.373913,2.0255742,
b14618,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1206.8582,683.91547,(x=127.88 y=87.87),128,1,140.18457,16.70737,9.879991,2.0255742,
b14619,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1313.396,790.4533,(x=125.38 y=341.42),128,1,250.8711,26.850916,10.036916,2.0255742,
b14620,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1291.1637,768.221,(x=131.55 y=262.12),128,1,278.4746,25.849695,11.832731,2.0255742,
b14622,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1233.9026,710.9599,(x=167.18 y=113.19),128,1,157.27734,18.045555,9.89562,2.0255742,
b14623,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1231.1603,708.2176,(x=177.83 y=241.11),128,1,180.99805,20.880335,9.566711,2.0255742,
b14624,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1055.155,532.21234,(x=173.56 y=146.19),128,1,181.18164,19.409624,10.197774,2.0255742,
b14625,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1168.661,645.7183,(x=173.35 y=166.37),128,1,174.71094,18.909536,10.601721,2.0255742,
b14626,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1605.421,1082.4783,(x=206.43 y=123.01),128,1,188.16211,17.432384,12.270983,2.0255742,
b14627,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1181.4977,658.555,(x=213.86 y=375.07),128,1,212.80469,23.03819,9.790992,2.0255742,
b14628,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1517.3312,994.3885,(x=223.71 y=117.07),128,1,155.22266,16.459362,10.538426,2.0255742,
b14629,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1455.9427,933.00006,(x=230.93 y=513.33),128,1,297.10156,28.253675,11.550515,2.0255742,
b14630,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1112.6487,589.706,(x=257.98 y=104.92),128,1,181.64258,19.10746,11.389401,2.0255742,
b14632,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1244.6605,721.71783,(x=271.46 y=529.71),128,1,321.35156,28.825808,12.2883,2.0255742,
b14633,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,946.69434,423.75165,(x=295.24 y=275.94),128,1,228.14844,25.463303,9.785139,2.0255742,
b14634,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1310.9459,788.00323,(x=308.86 y=328.06),128,1,220.125,25.258337,9.528673,2.0255742,
b14635,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1139.3881,616.4454,(x=312.73 y=648.34),128,1,200.0625,21.725193,9.770113,2.0255742,
b14636,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,992.43726,469.49457,(x=330.96 y=177.64),128,1,245.84961,23.786297,11.456997,2.0255742,
b14637,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,987.9912,465.04852,(x=331.46 y=472.01),128,1,226.25781,23.585989,10.587523,2.0255742,
b14638,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1378.0051,855.06244,(x=347.27 y=344.50),128,1,195.98438,19.36568,11.630254,2.0255742,
b14639,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2367.8677,1844.925,(x=394.19 y=30.74),128,1,187.30762,19.13495,11.520256,2.0255742,
b14640,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1344.021,821.0783,(x=404.97 y=373.44),128,1,284.10938,29.11883,10.626967,2.0255742,
b14721,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1362.6515,839.96436,(x=28.84 y=585.45),129,1,239.86816,22.298172,12.194782,2.0255742,
b14722,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1272.6652,749.978,(x=40.68 y=315.93),129,1,220.62793,23.10289,10.519098,2.0255742,
b14723,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1249.142,726.45483,(x=36.20 y=358.37),129,1,152.99219,17.627419,9.887735,2.0255742,
b14724,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1205.4208,682.73364,(x=43.13 y=374.31),129,1,182.06787,19.502167,10.500149,2.0255742,
b14726,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1412.2411,889.55396,(x=48.46 y=592.58),129,1,223.23535,21.246332,11.962457,2.0255742,
b14727,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1284.5875,761.9004,(x=66.52 y=639.00),129,1,157.92188,17.64741,10.698805,2.0255742,
b14729,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1240.8168,718.12964,(x=83.26 y=198.60),129,1,199.81348,20.702436,10.740453,2.0255742,
b14730,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1529.1003,1006.4132,(x=86.00 y=413.54),129,1,279.4414,24.622156,12.21991,2.0255742,
b14731,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1293.7803,771.09314,(x=87.52 y=226.93),129,1,263.98535,26.801655,10.761541,2.0255742,
b14732,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1021.13794,498.4508,(x=84.52 y=53.93),129,1,169.3695,17.881466,11.373913,2.0255742,
b14733,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1198.9929,676.3058,(x=127.88 y=87.87),129,1,140.18457,16.70737,9.879991,2.0255742,
